name,score,label
abc_00000399_2a4de304cbd9449ba073b442_trimesh_003.obj,0.00033896020613610744,0
abc_00000420_bd0972033f464f8f961a150a_trimesh_001.obj,3.5949208267993527e-06,0
abc_00000461_516b1784884d4facbc4c0d74_trimesh_009.obj,1.141535449278308e-05,0
abc_00000486_a7d0c851b5f24a97a7cac950_trimesh_003.obj,0.00011748159158742055,0
abc_00000500_5499914343bd4f549b38046d_trimesh_001.obj,0.0001453207223676145,0
abc_00000501_5499914343bd4f549b38046d_trimesh_002.obj,9.969413440558128e-06,0
abc_00000526_f9d6559308dc4c85aab9fa38_trimesh_000.obj,1.00607112472062e-05,0
abc_00000541_ee945ee6b30a473d9b86447f_trimesh_000.obj,0.0005570352077484131,0
abc_00000566_2f2b015ef4904c1caef56154_trimesh_000.obj,2.2498562657347065e-07,0
abc_00000611_04e799936ae446b9a3d8d2b8_trimesh_002.obj,6.71283996780403e-05,0
abc_00000616_c710d414bbbc4340b682c58a_trimesh_002.obj,0.00013894171570427716,0
abc_00000632_4f322b34e87c43289916c298_trimesh_001.obj,0.0019551448058336973,0
abc_00000655_d87d11d9c3ca4ee5a88797ae_trimesh_003.obj,8.419089863309637e-05,0
abc_00000660_6fae5591b3034f949b7e8eae_trimesh_001.obj,5.0412900520768744e-08,0
abc_00000694_45f6100bfa3948e69405bb21_trimesh_000.obj,6.305093052105804e-07,0
abc_00000711_7ad02ca9009d40fd8c345639_trimesh_000.obj,4.6949204261181876e-05,0
abc_00000714_7ad02ca9009d40fd8c345639_trimesh_003.obj,8.838041139824782e-06,0
abc_00000719_4332e25d10a247f084c68cba_trimesh_002.obj,1.5320910762284257e-08,0
abc_00000733_4a23e5ff37ae4a19b5c7859d_trimesh_000.obj,1.6744884305808228e-06,0
abc_00000746_6cb3ddbb49974d7db0e97135_trimesh_001.obj,1.0424170682199474e-07,0
abc_00000752_6f0d90054d40400593050930_trimesh_001.obj,0.00025562397786416113,0
abc_00000806_05cadeb104be4c8aa75ccc71_trimesh_000.obj,8.578419397053949e-08,0
abc_00000813_36e6258346004cabb4c091b2_trimesh_001.obj,6.572914116986794e-06,0
abc_00000818_6bbad2756d7845bd8d731d60_trimesh_000.obj,1.4720958461111877e-05,0
abc_00000848_2c1efcc32d094e9fb9e1a88e_trimesh_008.obj,2.9167626962589566e-06,0
abc_00000850_2c1efcc32d094e9fb9e1a88e_trimesh_010.obj,5.728466931032017e-06,0
abc_00000852_2c1efcc32d094e9fb9e1a88e_trimesh_012.obj,2.8620655939448625e-05,0
abc_00000854_2c1efcc32d094e9fb9e1a88e_trimesh_014.obj,7.78575922595337e-05,0
abc_00000862_029c2575dd474650ba1b8d21_trimesh_002.obj,4.671033093472943e-05,0
abc_00000873_029c2575dd474650ba1b8d21_trimesh_013.obj,1.2704743312497158e-05,0
abc_00000876_029c2575dd474650ba1b8d21_trimesh_016.obj,0.00043986659147776663,0
abc_00000878_029c2575dd474650ba1b8d21_trimesh_018.obj,0.006576835177838802,0
abc_00000883_029c2575dd474650ba1b8d21_trimesh_023.obj,6.712800313835032e-06,0
abc_00000889_e2d3a4dc5f7c438bb240e9d1_trimesh_000.obj,9.768164943579905e-08,0
abc_00000912_c9400dcd7ae9428caffe2204_trimesh_005.obj,0.0002848909061867744,0
abc_00000948_f297a24e1a4446cf9d74efd9_trimesh_007.obj,0.07119624316692352,0
abc_00000949_f297a24e1a4446cf9d74efd9_trimesh_008.obj,0.00035642008879221976,0
abc_00000954_a741c7966d2c40a8a511263e_trimesh_000.obj,3.433810343267396e-05,0
abc_00000984_0dd1386597104265ab67e6cf_trimesh_007.obj,1.785869062587153e-05,0
abc_00000993_ac4ba032d4b5431ca04f542c_trimesh_000.obj,1.679429624346085e-05,0
abc_00000994_ac4ba032d4b5431ca04f542c_trimesh_001.obj,1.872272878244985e-05,0
abc_00001024_21adcacb9707488ea6655fd2_trimesh_000.obj,1.488530045890002e-07,0
abc_00001030_cde47df6e28543d1b434f206_trimesh_002.obj,4.3293715634717955e-07,0
abc_00001037_be3ed2c9696e4e6a91b34f79_trimesh_002.obj,0.0004134439514018595,0
abc_00001049_2b2638f82b3946b1867f2d11_trimesh_005.obj,4.689804882218596e-06,0
abc_00001129_c2db313c2ce749d784c610d2_trimesh_001.obj,0.2782633900642395,0
abc_00001173_0889c458f3f74dc288d2d531_trimesh_004.obj,4.983835992788954e-07,0
abc_00001192_c69a73fe64c84fa5a34c9f79_trimesh_000.obj,8.229961531469598e-05,0
abc_00001210_4be610c137ba42ae9933e69b_trimesh_000.obj,0.0001424182701157406,0
abc_00001212_4be610c137ba42ae9933e69b_trimesh_002.obj,3.76969649940051e-10,0
abc_00001225_5b328344bcd7429b89dba948_trimesh_000.obj,2.3205926481750794e-05,0
abc_00001245_96503b6a26c64074ad598927_trimesh_007.obj,1.3387635817707633e-06,0
abc_00001246_96503b6a26c64074ad598927_trimesh_008.obj,0.005459440406411886,0
abc_00001247_96503b6a26c64074ad598927_trimesh_009.obj,5.551809226744808e-05,0
abc_00001249_96503b6a26c64074ad598927_trimesh_011.obj,1.2345873301455867e-06,0
abc_00001289_b53ece83d8964b44bbf1f8ed_trimesh_025.obj,0.003859135787934065,0
abc_00001345_d8d97699a52842539e08d117_trimesh_003.obj,1.0769886102934834e-06,0
abc_00001376_2e314c6e080b40fcb6a6db96_trimesh_019.obj,0.020589692518115044,0
abc_00001386_be5d90220c204022acecd5f5_trimesh_000.obj,0.00010105146066052839,0
abc_00001389_21b525da345e4e62aebd906b_trimesh_000.obj,0.0002728508843574673,0
abc_00001401_49414db2dd594dc6a3907cf3_trimesh_004.obj,2.6457072976882046e-07,0
abc_00001402_49414db2dd594dc6a3907cf3_trimesh_005.obj,9.715799933474045e-07,0
abc_00001403_49414db2dd594dc6a3907cf3_trimesh_006.obj,7.93183789937757e-05,0
abc_00001404_49414db2dd594dc6a3907cf3_trimesh_007.obj,1.6525780210940866e-07,0
abc_00001417_a45f6c99e2154f3b94955175_trimesh_001.obj,0.001724344794638455,0
abc_00001432_a45f6c99e2154f3b94955175_trimesh_016.obj,1.6683292187735788e-06,0
abc_00001450_a45f6c99e2154f3b94955175_trimesh_034.obj,2.0225927073624916e-05,0
abc_00001468_a45f6c99e2154f3b94955175_trimesh_052.obj,0.0069611575454473495,0
abc_00001469_a45f6c99e2154f3b94955175_trimesh_053.obj,3.306366124888882e-06,0
abc_00001486_a45f6c99e2154f3b94955175_trimesh_070.obj,8.891349807527149e-07,0
abc_00001490_6c8ef6d2f5564d139a5077f8_trimesh_001.obj,1.1564703328303949e-07,0
abc_00001495_6c8ef6d2f5564d139a5077f8_trimesh_006.obj,6.6406078076397534e-06,0
abc_00001497_eb4e2b01aaca4131bfc64adb_trimesh_001.obj,5.880497610633029e-06,0
abc_00001500_eb4e2b01aaca4131bfc64adb_trimesh_004.obj,5.336842150427401e-06,0
abc_00001517_5696c053883042c4b316adf0_trimesh_001.obj,0.0017882251413539052,0
abc_00001535_e1d62958d7ca4ad18fefd54d_trimesh_002.obj,5.0405592446622904e-06,0
abc_00001542_e1d62958d7ca4ad18fefd54d_trimesh_009.obj,1.4151386494631879e-05,0
abc_00001550_a94d978cf62948ce80b417a9_trimesh_000.obj,3.368703573869425e-07,0
abc_00001560_b76a69da5d3445f9bf397a98_trimesh_000.obj,5.204687454352097e-07,0
abc_00001563_2e9dc7e9a1a54dd7ab901478_trimesh_000.obj,4.0370302656356216e-08,0
abc_00001567_9280741c840d4aa1af32658e_trimesh_002.obj,1.4211498466920602e-07,0
abc_00001598_c118664e9f6f4943855293fa_trimesh_000.obj,4.202986019663513e-06,0
abc_00001600_c118664e9f6f4943855293fa_trimesh_002.obj,1.1216747225262225e-05,0
abc_00001614_8c3b97c1382c43bab3eb1b48_trimesh_002.obj,7.138564978959039e-05,0
abc_00001628_403be38599f04115b74521a6_trimesh_000.obj,1.1472823757685546e-07,0
abc_00001630_c1de5979807b4b6a8c5b0e49_trimesh_001.obj,0.00030275509925559163,0
abc_00001649_07f31e6ec73a4ba68df19f1f_trimesh_002.obj,4.877740593656199e-06,0
abc_00001665_2d7a230277ef4271b7ffd737_trimesh_000.obj,3.726052355546017e-08,0
abc_00001677_de1d70dc0e3b4652b6cfce4f_trimesh_004.obj,4.331098170951009e-05,0
abc_00001679_de1d70dc0e3b4652b6cfce4f_trimesh_006.obj,0.04653916135430336,0
abc_00001683_41da72eee5ca4a5492178124_trimesh_000.obj,4.324811868627876e-07,0
abc_00001694_2d229d781dc9461a9375c9af_trimesh_003.obj,1.0016377018473577e-05,0
abc_00001703_46556a3837274c098a5fc60a_trimesh_000.obj,0.00021968342480249703,0
abc_00001705_46556a3837274c098a5fc60a_trimesh_002.obj,0.0014642472378909588,0
abc_00001722_ad7be758db3641a5a3e62d00_trimesh_000.obj,2.0282725472497987e-06,0
abc_00001729_2e4d39f311304cfcab975e6a_trimesh_002.obj,1.6433465077625442e-07,0
abc_00001735_ee1c39157f2e4a089c90e7e8_trimesh_000.obj,2.1423116777441464e-05,0
abc_00001736_58088030d4b7419b8ad214f6_trimesh_000.obj,4.680054743744222e-08,0
abc_00001749_74905c964c8c4708bf6e2e44_trimesh_012.obj,9.197189676513062e-09,0
abc_00001779_b8592e9925204df1805bd0c3_trimesh_004.obj,3.615230889408849e-05,0
abc_00001794_23e6efbdae254d48b914d347_trimesh_012.obj,1.9343291569384746e-05,0
abc_00001805_23e6efbdae254d48b914d347_trimesh_023.obj,2.6645500838640146e-05,0
abc_00001812_eb80cc3405004d2aadfec0d3_trimesh_001.obj,0.00010558268695604056,0
abc_00001813_eb80cc3405004d2aadfec0d3_trimesh_002.obj,1.6851250620675273e-05,0
abc_00001828_f8ce225b03b045e1a8743a75_trimesh_000.obj,1.2993363043278805e-06,0
abc_00001830_9588ed6efa3c45dca239e256_trimesh_000.obj,4.505292963585816e-06,0
abc_00001858_161dbdd1389245c6aa183461_trimesh_001.obj,0.00011758302571251988,0
abc_00001871_e6274ed08407419d8a719730_trimesh_001.obj,5.265627009976015e-07,0
abc_00001876_7dff003bccb549eca063340e_trimesh_002.obj,1.8272949375841563e-07,0
abc_00001877_7dff003bccb549eca063340e_trimesh_003.obj,4.454850568436086e-07,0
abc_00001879_7dff003bccb549eca063340e_trimesh_005.obj,2.440543322990152e-09,0
abc_00001881_7dff003bccb549eca063340e_trimesh_007.obj,2.6945176645476465e-10,0
abc_00001885_7dff003bccb549eca063340e_trimesh_011.obj,4.473362878343323e-06,0
abc_00001894_7dff003bccb549eca063340e_trimesh_020.obj,0.0006663465755991638,0
abc_00001895_7dff003bccb549eca063340e_trimesh_021.obj,0.0005854054470546544,0
abc_00001905_84deecba8b6449b5988f2e56_trimesh_001.obj,1.0302470343503956e-07,0
abc_00001906_84deecba8b6449b5988f2e56_trimesh_002.obj,6.372046073011006e-07,0
abc_00001909_84deecba8b6449b5988f2e56_trimesh_005.obj,3.0775846281139163e-12,0
abc_00001913_9912faaee57b4176b1deb5d4_trimesh_001.obj,0.0006779028917662799,0
abc_00001924_bad445004ddc447b83171224_trimesh_003.obj,5.769019253420993e-07,0
abc_00001926_bad445004ddc447b83171224_trimesh_005.obj,8.119224730762653e-06,0
abc_00001931_d686c9d7503a42478530b382_trimesh_000.obj,1.3889453498450166e-07,0
abc_00001969_72af61802aeb4e91b1b1b37b_trimesh_000.obj,1.3857799352479105e-08,0
abc_00001984_72af61802aeb4e91b1b1b37b_trimesh_015.obj,0.007886949926614761,0
abc_00001992_79a5e839b001428dbc772925_trimesh_000.obj,0.0002356003678869456,0
abc_00001998_b53d499a5d5c42dfade565bf_trimesh_000.obj,6.15596354691661e-06,0
abc_00002008_be2dc79cac834a8895f8aa60_trimesh_000.obj,1.8084981547872303e-06,0
abc_00002023_f024db94f83d4bbb94358624_trimesh_000.obj,7.0358646553358994e-06,0
abc_00002056_fb7d8749f7824fc9a0b49831_trimesh_000.obj,4.8515696107642725e-05,0
abc_00002065_ec9ce2bb0d20437dad4533a2_trimesh_001.obj,2.6643176624929765e-06,0
abc_00002066_ec9ce2bb0d20437dad4533a2_trimesh_002.obj,1.765903675732261e-06,0
abc_00002067_4ad58d9a4088415b9e0dbf18_trimesh_000.obj,5.182888571653166e-07,0
abc_00002138_05091350f8cd4cdda2981cab_trimesh_008.obj,4.88283262711775e-08,0
abc_00002153_b82d66be3f1244d1a6e9b75a_trimesh_000.obj,9.553595958777805e-08,0
abc_00002155_cde1f6a0f70c4897a0016114_trimesh_000.obj,0.23009337484836578,0
abc_00002165_af3af6b131e747f38dbcb2c5_trimesh_000.obj,0.22620685398578644,0
abc_00002169_af3af6b131e747f38dbcb2c5_trimesh_004.obj,1.1768511285481509e-06,0
abc_00002195_c66535496d9741e3baa4a85c_trimesh_001.obj,1.3569532484325464e-06,0
abc_00002223_e38471b78a2f45118e2e8a1e_trimesh_003.obj,4.80772314404021e-06,0
abc_00002235_c0346d7e928247129c7f105e_trimesh_000.obj,2.8700841703255264e-09,0
abc_00002237_70fc984390f94560b7b9dafa_trimesh_000.obj,1.083923507394502e-05,0
abc_00002257_ee36ce2e0fc6420195435501_trimesh_000.obj,1.3604236848152595e-08,0
abc_00002262_ee36ce2e0fc6420195435501_trimesh_005.obj,1.6841472643136512e-06,0
abc_00002275_d78016eb44004ecb82bdbaa7_trimesh_000.obj,3.276657298556529e-05,0
abc_00002280_d78016eb44004ecb82bdbaa7_trimesh_005.obj,1.3864660104445647e-05,0
abc_00002283_d78016eb44004ecb82bdbaa7_trimesh_008.obj,8.832792809698731e-05,0
abc_00002287_008ac7621b8c4a199f5780f1_trimesh_000.obj,3.1216291773716875e-08,0
abc_00002291_121bc109bb5a40869e7cb6e3_trimesh_000.obj,0.00019269910990260541,0
abc_00002298_e81bd6e8eea447f9ad6f246d_trimesh_000.obj,0.00015013043594080955,0
abc_00002301_4809f34e75cd44d393946d41_trimesh_001.obj,1.2934590813529212e-05,0
abc_00002306_4809f34e75cd44d393946d41_trimesh_006.obj,8.245974640885834e-06,0
abc_00002321_1e1145d05fff4ed3934ed4df_trimesh_000.obj,0.988165020942688,0
abc_00002333_f48c116e43104b4bb10898e9_trimesh_002.obj,1.593117076481576e-06,0
abc_00002334_f48c116e43104b4bb10898e9_trimesh_003.obj,8.11477548268158e-07,0
abc_00002335_f48c116e43104b4bb10898e9_trimesh_004.obj,1.6533930420337128e-06,0
abc_00002338_a60f038f2b574004ad1f6f50_trimesh_000.obj,1.2029786375933327e-06,0
abc_00002340_f5a5af9c002e4bfba983a31d_trimesh_001.obj,2.5369622562720906e-06,0
abc_00002347_634ba60fb4fc40f89c56cb4a_trimesh_004.obj,2.537557520554401e-06,0
abc_00002364_470c2865307645c78ae7a0cb_trimesh_007.obj,0.00015028683992568403,0
abc_00002366_470c2865307645c78ae7a0cb_trimesh_009.obj,0.00046519446186721325,0
abc_00002407_c13dc1fdb43348c4a4298958_trimesh_004.obj,4.893059667665511e-06,0
abc_00002409_c13dc1fdb43348c4a4298958_trimesh_006.obj,1.3864660104445647e-05,0
abc_00002412_50cd9407596747729fc8d773_trimesh_001.obj,0.0001477257173974067,0
abc_00002418_f439002a18b84d8798439932_trimesh_002.obj,0.00020466939895413816,0
abc_00002438_179a8df075c94d0596b1f20d_trimesh_007.obj,0.0006519628223031759,0
abc_00002443_ece945968068453ab36dc00a_trimesh_000.obj,3.9408101315530075e-07,0
abc_00002450_8c12611557a543f99907ee82_trimesh_000.obj,1.2275480187895482e-08,0
abc_00002455_7d5c3882272742b980293bcd_trimesh_000.obj,1.165056573881884e-06,0
abc_00002459_86f90a9ff5c5414cba6b0b14_trimesh_000.obj,1.4826504468601343e-07,0
abc_00002478_4e29879a16ed4dadab2750bc_trimesh_003.obj,0.0007020161719992757,0
abc_00002481_6eda6b73d6ea4472bea05e8f_trimesh_001.obj,4.633885509974789e-06,0
abc_00002496_61afe52ce5764b8bb0531667_trimesh_003.obj,3.868282510666177e-05,0
abc_00002498_a6da4aea6b0047b6abb890a7_trimesh_000.obj,5.1129252824466676e-05,0
abc_00002505_e6ff054993ae478686179d0f_trimesh_001.obj,2.178260729124304e-06,0
abc_00002530_8d3bbea092534341a45dd40c_trimesh_000.obj,9.799141480471008e-06,0
abc_00002533_6f7f8f03941c4d5d8882c21a_trimesh_001.obj,1.6848346149345161e-06,0
abc_00002572_800b457b0b614ceabc56bdea_trimesh_000.obj,0.04265536740422249,0
abc_00002577_8556c200606545a8bcf28a5e_trimesh_000.obj,2.0735735688504064e-06,0
abc_00002610_770f033464d542f88ec04d0f_trimesh_004.obj,0.0007000983459874988,0
abc_00002612_770f033464d542f88ec04d0f_trimesh_006.obj,6.499579285446089e-06,0
abc_00002616_0f526e008933416b8fbfdc0e_trimesh_000.obj,1.7410098735126667e-05,0
abc_00002626_89e4911a99ba40bfa29de7c4_trimesh_005.obj,0.0011126709869131446,0
abc_00002646_b018db4e207246979202dbc2_trimesh_000.obj,2.5591991743567633e-06,0
abc_00002648_407d3a51eb214752976de9e9_trimesh_001.obj,0.0003725105198100209,0
abc_00002649_d97b4345cb5b41b4b6729b21_trimesh_000.obj,9.174167644232512e-06,0
abc_00002653_185cf3437add427ba643feb3_trimesh_000.obj,2.797549143451761e-07,0
abc_00002665_f161f588b3fc4bd39c387901_trimesh_000.obj,4.805398816642992e-07,0
abc_00002678_5e64117cf77b4072b9b1ab29_trimesh_001.obj,2.159711038984824e-05,0
abc_00002680_5e64117cf77b4072b9b1ab29_trimesh_003.obj,0.004818831104785204,0
abc_00002682_5e64117cf77b4072b9b1ab29_trimesh_005.obj,1.0932439181488007e-05,0
abc_00002690_294dc55ca19943afbe7b9ca2_trimesh_000.obj,1.3004337233724073e-05,0
abc_00002695_57d0ed693e5f43db94b48a6c_trimesh_004.obj,8.712409460542858e-09,0
abc_00002698_57d0ed693e5f43db94b48a6c_trimesh_007.obj,5.311973083621524e-08,0
abc_00002706_57d0ed693e5f43db94b48a6c_trimesh_015.obj,0.2690032422542572,0
abc_00002712_6aaf2a59f56d47e4a209d1b5_trimesh_000.obj,3.193005113644176e-06,0
abc_00002728_98d8f78b1bb5495f9a193852_trimesh_014.obj,1.3059803677606396e-05,0
abc_00002730_98d8f78b1bb5495f9a193852_trimesh_016.obj,1.7114912509441638e-07,0
abc_00002786_2150a50d7ae54ec1ab562d25_trimesh_012.obj,1.8223821825813502e-05,0
abc_00002800_a13cab04d1224f3badc910a3_trimesh_000.obj,3.5460552680888213e-06,0
abc_00002840_b108e5f7e4f34918bd31b5de_trimesh_000.obj,4.9629999665512514e-08,0
abc_00002853_fd92ba86ea354cce817faf60_trimesh_000.obj,0.00024746658164076507,0
abc_00002855_86a580f378754e7ea677bb55_trimesh_000.obj,1.706576881588262e-06,0
abc_00002859_0b97dd9849a14df99ab286a8_trimesh_002.obj,4.657933416751803e-08,0
abc_00002876_441b788f697449128e3c8032_trimesh_009.obj,3.4095062346750638e-06,0
abc_00002885_e435fac25ee84f3697893a36_trimesh_001.obj,9.3575554274139e-06,0
abc_00002899_635bf5c85753420fbc65a4c5_trimesh_001.obj,3.6820495097344974e-06,0
abc_00002919_bc8a6e930c404316833d09a5_trimesh_004.obj,6.18693851706098e-09,0
abc_00002958_1212f04812bc4821bfd87412_trimesh_002.obj,1.567107865696471e-08,0
abc_00002965_1212f04812bc4821bfd87412_trimesh_009.obj,3.540665784385055e-05,0
abc_00002966_1212f04812bc4821bfd87412_trimesh_010.obj,1.3193487575335894e-05,0
abc_00002984_c80dedb4f61e401889b609e2_trimesh_000.obj,3.102974369539879e-05,0
abc_00003008_42b012d55efa4bd480adc003_trimesh_000.obj,2.7723768653231673e-05,0
abc_00003027_623a6f12d0724d62a351e2a1_trimesh_014.obj,1.0803847544593737e-05,0
abc_00003036_623a6f12d0724d62a351e2a1_trimesh_023.obj,8.289357356261462e-05,0
abc_00003043_623a6f12d0724d62a351e2a1_trimesh_030.obj,6.503176700789481e-05,0
abc_00003049_623a6f12d0724d62a351e2a1_trimesh_036.obj,1.279268144571688e-05,0
abc_00003059_623a6f12d0724d62a351e2a1_trimesh_046.obj,1.906767465698067e-06,0
abc_00003071_a7d9266fc0a542148831dbb5_trimesh_000.obj,0.00017248485528398305,0
abc_00003072_a7d9266fc0a542148831dbb5_trimesh_001.obj,6.5716922108549625e-06,0
abc_00003073_a7d9266fc0a542148831dbb5_trimesh_002.obj,5.565191258938285e-07,0
abc_00003075_a7d9266fc0a542148831dbb5_trimesh_004.obj,0.0001317479182034731,0
abc_00003095_5b5eaab14b374d1992e2fe9e_trimesh_008.obj,0.00016108265845105052,0
abc_00003118_9212fac3cdd24372892212d1_trimesh_018.obj,3.360380276262731e-07,0
abc_00003124_89e6a825d21e4fafaa8b314a_trimesh_000.obj,0.00012051166413584724,0
abc_00003143_bb4de5fef0c444bf9cde6caf_trimesh_000.obj,0.00027157505974173546,0
abc_00003151_9a1eacce39a7456ba698b8ff_trimesh_000.obj,4.648491540137911e-06,0
abc_00003156_dc2953ffcb9b4720b6486292_trimesh_000.obj,1.2879692803835496e-05,0
abc_00003159_e08de079271d427e8898090c_trimesh_001.obj,7.859947072574869e-05,0
abc_00003198_7bec57689ee04fb4aecca452_trimesh_003.obj,1.655554660828784e-05,0
abc_00003199_7bec57689ee04fb4aecca452_trimesh_004.obj,7.526033732574433e-05,0
abc_00003203_7bec57689ee04fb4aecca452_trimesh_008.obj,1.4108185496297665e-05,0
abc_00003210_7bec57689ee04fb4aecca452_trimesh_015.obj,2.0232639144524e-05,0
abc_00003219_04893ba73e6f4c298353bb57_trimesh_000.obj,2.1792728148284368e-05,0
abc_00003220_04893ba73e6f4c298353bb57_trimesh_001.obj,1.1844787877635099e-05,0
abc_00003232_96b00fb447eb427290194a85_trimesh_002.obj,1.3957730971014826e-07,0
abc_00003245_64bf0eb2d82b4b9aac59e530_trimesh_009.obj,0.00020772138668689877,0
abc_00003260_31738bd32847475590f7ef21_trimesh_000.obj,2.6658478873287095e-06,0
abc_00003265_85a3fae4f6be46b9a1c7c5df_trimesh_001.obj,0.0006186391110531986,0
abc_00003283_684f83cd472b461789191511_trimesh_001.obj,5.335406967788003e-06,0
abc_00003286_684f83cd472b461789191511_trimesh_004.obj,0.033147890120744705,0
abc_00003291_9500471d9e5c4cae8725de9c_trimesh_000.obj,5.0213631766382605e-05,0
abc_00003292_d068cf20730349eba1ada81b_trimesh_000.obj,3.9114162063924596e-05,0
abc_00003294_4c6dd8316dae41b58f49afa2_trimesh_000.obj,4.404501396493288e-06,0
abc_00003315_0397a0a89fda483c9ea0eea7_trimesh_003.obj,6.17658588453196e-06,0
abc_00003336_361fb11574184c04a2dc34be_trimesh_000.obj,3.7196300581854302e-06,0
abc_00003338_ba3d8e31b77647b3a32b2e24_trimesh_001.obj,1.3503785112334299e-06,0
abc_00003346_dd2281fd5b874c50b5930664_trimesh_003.obj,5.921019692323171e-06,0
abc_00003347_ad2574e1c85d4b07afe7076c_trimesh_000.obj,0.005091697908937931,0
abc_00003359_9b231e07646740d3aa893236_trimesh_006.obj,6.36041067991755e-06,0
abc_00003377_e1bb8b6758e4454a93c2b3e7_trimesh_001.obj,2.1454677607835038e-06,0
abc_00003392_ef8394ce96624d5984cc9e2a_trimesh_000.obj,1.003755158990316e-07,0
abc_00003395_2dba1a55cece44d888641f5c_trimesh_000.obj,0.00019074058218393475,0
abc_00003400_a77cf5d003fc4ab09e843c54_trimesh_002.obj,5.0675698304303296e-08,0
abc_00003408_a77cf5d003fc4ab09e843c54_trimesh_010.obj,1.6813163483675453e-06,0
abc_00003418_86545cc828ee4b3392520977_trimesh_003.obj,1.1111975339872515e-07,0
abc_00003434_a23c770ac676468bac18a14e_trimesh_002.obj,0.0005168985808268189,0
abc_00003437_41db336d07d34605b95e17f8_trimesh_000.obj,8.95565335667925e-06,0
abc_00003456_a51abce06a2e4071ae9cd533_trimesh_007.obj,6.427233529393561e-06,0
abc_00003458_a51abce06a2e4071ae9cd533_trimesh_009.obj,4.613803866959643e-06,0
abc_00003501_86be4eefc6eb459e9a9370bc_trimesh_005.obj,5.445783244795166e-05,0
abc_00003524_1a90c3eacd054ae79754b726_trimesh_000.obj,0.0001745859335642308,0
abc_00003540_f8a70fd3c80a412bb0c040b9_trimesh_000.obj,5.298162795952521e-05,0
abc_00003542_f8a70fd3c80a412bb0c040b9_trimesh_002.obj,2.551170155129512e-06,0
abc_00003564_eda85e7e50824947bc393fff_trimesh_002.obj,1.375313587459459e-07,0
